pincode,district,state,latitude,longitude
143204,Amritsar,Punjab,31.5600,75.3200
143205,Amritsar,Punjab,31.5800,75.3000
143301,Tarn Taran,Punjab,31.4800,74.7900
143302,Tarn Taran,Punjab,31.4200,74.7600
143303,Tarn Taran,Punjab,31.3495,74.6950
143304,Tarn Taran,Punjab,31.2900,74.7600
143305,Tarn Taran,Punjab,31.3500,74.6000
143401,Tarn Taran,Punjab,31.4578,74.9186
143402,Tarn Taran,Punjab,31.4600,74.9186
143406,Tarn Taran,Punjab,31.4600,75.0300
143407,Tarn Taran,Punjab,31.3700,75.0900
143408,Tarn Taran,Punjab,31.2600,75.0000
143409,Tarn Taran,Punjab,31.3350,74.9500
143410,Tarn Taran,Punjab,31.2890,74.9400
143411,Tarn Taran,Punjab,31.3783,74.9949
143412,Tarn Taran,Punjab,31.2100,74.9250
143413,Amritsar,Punjab,31.4850,74.9100
143414,Tarn Taran,Punjab,31.5000,74.6900
143415,Tarn Taran,Punjab,31.3334,74.8667
143416,Tarn Taran,Punjab,31.2468,74.8100
143419,Tarn Taran,Punjab,31.1555,74.5550
143422,Tarn Taran,Punjab,31.3400,75.1250
143501,Amritsar,Punjab,31.6700,74.9500
143502,Amritsar,Punjab,31.7252,75.0200
143504,Amritsar,Punjab,31.7400,75.0600
143505,Gurdaspur,Punjab,31.8137,75.1978
143506,Gurdaspur,Punjab,31.7536,75.2309
143507,Gurdaspur,Punjab,31.8250,75.1300
143511,Gurdaspur,Punjab,31.9150,75.1699
143512,Gurdaspur,Punjab,31.9850,75.1650
143513,Gurdaspur,Punjab,31.9011,75.0350
143514,Gurdaspur,Punjab,31.6829,75.3398
143515,Gurdaspur,Punjab,31.6850,75.4380
143516,Gurdaspur,Punjab,31.8000,75.3800
143517,Gurdaspur,Punjab,31.8600,75.5000
143518,Gurdaspur,Punjab,31.8755,75.2750
143519,Gurdaspur,Punjab,31.9530,75.3050
143520,Gurdaspur,Punjab,32.0200,75.3200
143521,Gurdaspur,Punjab,32.0433,75.3989
143525,Gurdaspur,Punjab,32.1600,75.3600
143526,Gurdaspur,Punjab,32.0862,75.3020
143527,Gurdaspur,Punjab,31.7800,75.4500
143528,Gurdaspur,Punjab,31.9600,75.4300
143529,Gurdaspur,Punjab,31.9750,75.3894
143530,Gurdaspur,Punjab,32.0300,75.4600
143531,Gurdaspur,Punjab,32.0850,75.4700
143532,Gurdaspur,Punjab,32.1350,75.4044
143533,Gurdaspur,Punjab,32.1100,75.5700
143534,Pathankot,Punjab,32.1950,75.4700
143601,Amritsar,Punjab,31.7700,74.9550
143602,Gurdaspur,Punjab,31.8600,74.9600
143603,Amritsar,Punjab,31.9350,74.8611
143604,Gurdaspur,Punjab,32.0050,75.0350
143605,Gurdaspur,Punjab,31.9300,75.0700
143606,Amritsar,Punjab,31.8200,74.9100
144001,Jalandhar,Punjab,31.3267,75.5868
144002,Jalandhar,Punjab,31.3742,75.5121
144003,Jalandhar,Punjab,31.3267,75.5868
144004,Jalandhar,Punjab,31.3267,75.5868
144005,Jalandhar,Punjab,31.3003,75.6304
144006,Jalandhar,Punjab,31.3003,75.6304
144007,Jalandhar,Punjab,31.3003,75.6304
144008,Jalandhar,Punjab,31.3267,75.5868
144009,Jalandhar,Punjab,31.3267,75.5868
144010,Jalandhar,Punjab,31.3003,75.6304
144011,Jalandhar,Punjab,31.3267,75.5868
144012,Jalandhar,Punjab,31.1923,75.3453
144020,Jalandhar,Punjab,31.2415,75.6266
144021,Jalandhar,Punjab,31.2702,75.5896
144022,Jalandhar,Punjab,31.3003,75.6304
144023,Jalandhar,Punjab,31.3003,75.6304
144024,Jalandhar,Punjab,31.2610,75.6630
144025,Jalandhar,Punjab,31.3835,75.6385
144026,Jalandhar,Punjab,31.3524,75.6171
144027,Jalandhar,Punjab,31.3267,75.5868
144028,Jalandhar,Punjab,31.3396,75.6020
144029,Jalandhar,Punjab,31.0855,75.9167
144030,Jalandhar,Punjab,31.3677,75.6962
144031,Jalandhar,Punjab,31.5275,75.8066
144032,Jalandhar,Punjab,31.2178,75.7694
144033,Jalandhar,Punjab,31.5275,75.8066
144034,Jalandhar,Punjab,31.2178,75.7694
144035,Jalandhar,Punjab,31.3726,75.7880
144036,Jalandhar,Punjab,31.2178,75.7694
144037,Jalandhar,Punjab,31.5275,75.8066
144039,Jalandhar,Punjab,31.1258,75.5822
144040,Jalandhar,Punjab,31.1449,75.4852
144041,Jalandhar,Punjab,31.3260,75.5762
144042,Jalandhar,Punjab,31.5275,75.8066
144043,Jalandhar,Punjab,31.2178,75.7694
144044,Jalandhar,Punjab,31.5275,75.8066
144101,Jalandhar,Punjab,31.3404,75.6717
144102,Jalandhar,Punjab,31.3875,75.2456
144103,Jalandhar,Punjab,31.4220,75.7564
144104,Jalandhar,Punjab,31.3649,75.6714
144105,Hoshiarpur,Punjab,31.5160,75.5600
144106,Jalandhar,Punjab,31.4736,75.7576
144201,Jalandhar,Punjab,31.3263,75.5769
144202,Hoshiarpur,Punjab,31.4400,75.5537
144204,Hoshiarpur,Punjab,31.4850,75.6573
144205,Hoshiarpur,Punjab,31.8173,75.6573
144206,Hoshiarpur,Punjab,31.6886,75.5587
144207,Hoshiarpur,Punjab,31.4200,75.6573
144208,Hoshiarpur,Punjab,31.2500,75.6573
144209,Hoshiarpur,Punjab,31.5336,75.4437
144210,Hoshiarpur,Punjab,31.6000,75.7187
144211,Hoshiarpur,Punjab,31.5143,75.9115
144212,Hoshiarpur,Punjab,31.6300,75.8400
144213,Hoshiarpur,Punjab,31.8000,75.8100
144214,Hoshiarpur,Punjab,31.4436,75.5537
144216,Hoshiarpur,Punjab,31.8173,75.6573
144221,Hoshiarpur,Punjab,31.6600,75.6450
144222,Hoshiarpur,Punjab,31.7800,75.4500
144223,Hoshiarpur,Punjab,31.4836,75.7537
144224,Hoshiarpur,Punjab,31.8173,75.6573
144301,Jalandhar,Punjab,31.4344,75.6497
144302,Jalandhar,Punjab,31.2204,75.3760
144303,Jalandhar,Punjab,31.4325,75.6508
144305,Hoshiarpur,Punjab,31.4200,75.6300
144306,Hoshiarpur,Punjab,31.5900,75.8800
144311,Jalandhar,Punjab,31.3206,75.2584
144401,Kapurthala,Punjab,31.2486,75.8099
144402,Kapurthala,Punjab,31.2371,75.7652
144403,Kapurthala,Punjab,31.2951,75.7345
144404,Hoshiarpur,Punjab,31.5230,75.8250
144405,Kapurthala,Punjab,31.3094,75.8143
144406,Hoshiarpur,Punjab,31.5160,75.9040
144407,Kapurthala,Punjab,31.3410,75.7919
144408,Kapurthala,Punjab,31.3489,75.8689
144409,Jalandhar,Punjab,31.1073,75.7782
144410,Jalandhar,Punjab,31.0357,75.8227
144411,Kapurthala,Punjab,31.2396,75.7109
144415,Shahid Bhagat Singh Nagar,Punjab,31.3003,75.6304
144416,Jalandhar,Punjab,31.0828,75.8740
144417,Shahid Bhagat Singh Nagar,Punjab,31.1843,75.8164
144418,Jalandhar,Punjab,31.1180,75.8016
144419,Jalandhar,Punjab,31.0531,75.8628
144421,Shahid Bhagat Singh Nagar,Punjab,31.1005,76.0376
144422,Shahid Bhagat Singh Nagar,Punjab,31.0536,75.9633
144501,Shahid Bhagat Singh Nagar,Punjab,31.1942,75.8491
144502,Jalandhar,Punjab,31.1617,75.8769
144503,Shahid Bhagat Singh Nagar,Punjab,31.2222,75.8846
144504,Shahid Bhagat Singh Nagar,Punjab,31.2279,75.8620
144505,Shahid Bhagat Singh Nagar,Punjab,31.1941,75.9462
144506,Shahid Bhagat Singh Nagar,Punjab,31.1869,75.9922
144507,Shahid Bhagat Singh Nagar,Punjab,31.1186,75.9558
144508,Shahid Bhagat Singh Nagar,Punjab,31.3003,75.6304
144509,Shahid Bhagat Singh Nagar,Punjab,31.1544,75.9623
144510,Shahid Bhagat Singh Nagar,Punjab,31.2144,76.0232
144511,Shahid Bhagat Singh Nagar,Punjab,30.9755,76.0184
144512,Shahid Bhagat Singh Nagar,Punjab,31.1634,76.0435
144513,Shahid Bhagat Singh Nagar,Punjab,31.1343,76.0460
144514,Shahid Bhagat Singh Nagar,Punjab,31.0667,76.1612
144515,Shahid Bhagat Singh Nagar,Punjab,31.0675,76.2035
144516,Shahid Bhagat Singh Nagar,Punjab,31.1040,76.1682
144517,Shahid Bhagat Singh Nagar,Punjab,31.0530,76.1129
144518,Shahid Bhagat Singh Nagar,Punjab,31.0484,76.0571
144519,Hoshiarpur,Punjab,31.6050,75.6187
144520,Hoshiarpur,Punjab,31.4500,75.8400
144521,Shahid Bhagat Singh Nagar,Punjab,31.1450,75.8450
144522,Shahid Bhagat Singh Nagar,Punjab,31.2500,75.8400
144523,Hoshiarpur,Punjab,31.4400,75.8400
144524,Shahid Bhagat Singh Nagar,Punjab,31.2280,75.7320
144525,Shahid Bhagat Singh Nagar,Punjab,31.5160,75.8900
144526,Shahid Bhagat Singh Nagar,Punjab,31.2600,75.8400
144527,Hoshiarpur,Punjab,31.4100,75.9040
144528,Hoshiarpur,Punjab,31.2900,75.6573
144529,Hoshiarpur,Punjab,31.4600,75.8900
144530,Hoshiarpur,Punjab,31.5600,75.8400
144531,Hoshiarpur,Punjab,31.4930,75.9420
144532,Hoshiarpur,Punjab,31.4500,75.7500
144533,Shahid Bhagat Singh Nagar,Punjab,31.5160,75.9040
144601,Kapurthala,Punjab,31.3785,75.3809
144602,Kapurthala,Punjab,31.3483,75.4181
144603,Kapurthala,Punjab,31.3723,75.3592
144606,Kapurthala,Punjab,31.3749,75.3372
144620,Kapurthala,Punjab,31.3749,75.3842
144621,Kapurthala,Punjab,31.6128,75.5275
144622,Kapurthala,Punjab,31.5165,75.5152
144623,Jalandhar,Punjab,31.2696,75.4063
144624,Kapurthala,Punjab,31.5423,75.4445
144625,Jalandhar,Punjab,31.3217,75.3556
144626,Kapurthala,Punjab,31.1952,75.1263
144628,Kapurthala,Punjab,31.3749,75.3534
144629,Jalandhar,Punjab,31.0682,75.5487
144630,Jalandhar,Punjab,31.1427,75.6102
144631,Kapurthala,Punjab,31.6168,75.4325
144632,Shahid Bhagat Singh Nagar,Punjab,31.2063,75.7764
144633,Jalandhar,Punjab,31.1846,75.6850
144701,Jalandhar,Punjab,31.1708,75.3840
144702,Jalandhar,Punjab,31.0658,75.2482
144703,Jalandhar,Punjab,31.1258,75.4733
144801,Jalandhar,Punjab,31.3749,75.3842
144802,Kapurthala,Punjab,31.4330,75.3910
144803,Jalandhar,Punjab,31.2716,75.6881
144804,Kapurthala,Punjab,31.5171,75.3482
144805,Jalandhar,Punjab,31.3821,75.3840
144806,Jalandhar,Punjab,31.3322,75.5474
144819,Kapurthala,Punjab,31.5726,75.4882
145001,Pathankot,Punjab,32.2850,75.6950
145022,Pathankot,Punjab,32.4200,75.8400
145023,Pathankot,Punjab,32.3250,75.6150
145024,Pathankot,Punjab,32.1966,75.5044
145025,Pathankot,Punjab,32.2550,75.5550
145026,Pathankot,Punjab,32.2400,75.4100
145027,Pathankot,Punjab,32.3200,75.4100
145029,Pathankot,Punjab,32.3900,75.6900
145101,Pathankot,Punjab,32.1300,75.6100
146001,Hoshiarpur,Punjab,31.5160,75.9040
146021,Hoshiarpur,Punjab,31.2600,75.4600
146022,Hoshiarpur,Punjab,31.2930,75.7120
146023,Hoshiarpur,Punjab,31.3350,75.7120
146024,Hoshiarpur,Punjab,31.5160,75.8720
146101,Hoshiarpur,Punjab,31.5380,75.8400
146102,Hoshiarpur,Punjab,31.4600,75.8350
146103,Hoshiarpur,Punjab,31.5160,75.4500
146104,Hoshiarpur,Punjab,31.2700,75.8500
146105,Hoshiarpur,Punjab,31.5160,75.5200
146106,Hoshiarpur,Punjab,31.5160,75.5200
146107,Hoshiarpur,Punjab,31.6780,75.8720
146108,Hoshiarpur,Punjab,31.5160,75.4500
146109,Hoshiarpur,Punjab,31.2500,75.6300
146110,Hoshiarpur,Punjab,31.4200,75.8100
146111,Hoshiarpur,Punjab,31.5800,75.4600
146112,Hoshiarpur,Punjab,31.4600,75.8400
146113,Hoshiarpur,Punjab,31.5650,75.6837
146114,Hoshiarpur,Punjab,31.4500,75.4800
146115,Hoshiarpur,Punjab,31.5336,75.7737
146116,Hoshiarpur,Punjab,31.6186,75.7537
147001,Patiala,Punjab,30.3273,76.3968
147002,Patiala,Punjab,30.3500,76.4421
147003,Patiala,Punjab,30.3492,76.4162
147004,Patiala,Punjab,30.3529,76.3919
147005,Patiala,Punjab,30.3392,76.3200
147006,Patiala,Punjab,30.4200,76.3550
147007,Patiala,Punjab,30.2549,76.3500
147008,Patiala,Punjab,30.3340,76.3860
147021,Patiala,Punjab,30.3653,76.4700
147101,Patiala,Punjab,30.1700,76.2015
147102,Patiala,Punjab,30.0245,76.1300
147103,Patiala,Punjab,30.2869,76.4884
147104,Patiala,Punjab,30.5100,76.3100
147105,Patiala,Punjab,30.3100,76.4800
147111,Patiala,Punjab,30.1800,76.5200
147201,Patiala,Punjab,30.3779,76.1504
147202,Patiala,Punjab,30.5200,76.2000
147203,Fatehgarh Sahib,Punjab,30.6000,76.2000
147301,Fatehgarh Sahib,Punjab,30.6641,76.2788
148001,Sangrur,Punjab,30.2464,75.8416
148002,Sangrur,Punjab,30.2131,75.8229
148017,Sangrur,Punjab,30.3458,75.9524
148018,Malerkotla,Punjab,30.4131,76.0250
148019,Malerkotla,Punjab,30.5894,75.8752
148020,Malerkotla,Punjab,30.5716,75.7706
148021,Malerkotla,Punjab,30.6580,75.8363
148022,Malerkotla,Punjab,30.4967,76.0098
148023,Malerkotla,Punjab,30.5638,75.9129
148024,Sangrur,Punjab,30.3947,75.8214
148025,Sangrur,Punjab,30.4413,75.7049
148026,Sangrur,Punjab,30.2433,76.0433
148027,Sangrur,Punjab,29.8305,76.0944
148028,Sangrur,Punjab,30.1010,75.8011
148029,Sangrur,Punjab,30.1315,75.6775
148030,Sangrur,Punjab,30.0018,75.8092
148031,Sangrur,Punjab,29.9408,75.8128
148033,Sangrur,Punjab,29.8420,75.9238
148034,Sangrur,Punjab,30.3146,75.8102
148035,Sangrur,Punjab,30.1021,75.9710
148100,Barnala,Punjab,30.5247,75.4432
148101,Barnala,Punjab,30.3746,75.5477
148102,Barnala,Punjab,30.4159,75.3230
148103,Barnala,Punjab,30.4215,75.3805
148104,Barnala,Punjab,30.5284,75.5786
148105,Barnala,Punjab,30.2858,75.5549
148106,Sangrur,Punjab,30.2160,75.7015
148107,Barnala,Punjab,30.3311,75.4869
148108,Barnala,Punjab,30.3115,75.3995
148109,Barnala,Punjab,30.4005,75.6087
151001,Bathinda,Punjab,30.1603,74.8911
151002,Bathinda,Punjab,30.2100,74.8997
151003,Bathinda,Punjab,30.1603,74.8911
151004,Bathinda,Punjab,30.1603,74.8911
151005,Bathinda,Punjab,30.1620,74.8911
151006,Bathinda,Punjab,30.2046,74.9490
151101,Bathinda,Punjab,30.1866,75.0859
151102,Bathinda,Punjab,30.3227,75.0871
151103,Bathinda,Punjab,30.2512,75.2514
151104,Bathinda,Punjab,30.3181,75.2357
151105,Bathinda,Punjab,30.2132,75.0723
151106,Bathinda,Punjab,30.4159,75.1648
151108,Bathinda,Punjab,30.1603,75.1850
151111,Bathinda,Punjab,30.2352,75.1524
151201,Bathinda,Punjab,30.3016,74.8233
151202,Faridkot,Punjab,30.4508,74.8829
151203,Faridkot,Punjab,30.6662,74.7405
151204,Faridkot,Punjab,30.5420,74.7833
151205,Faridkot,Punjab,30.4368,74.9966
151206,Bathinda,Punjab,30.4364,75.0498
151207,Faridkot,Punjab,30.6441,74.8705
151208,Moga,Punjab,30.5285,74.9310
151209,Faridkot,Punjab,30.6185,74.7489
151210,Sri Muktsar Sahib,Punjab,30.2958,74.3693
151211,Sri Muktsar Sahib,Punjab,30.0610,74.6128
151212,Faridkot,Punjab,30.6704,74.6948
151213,Faridkot,Punjab,30.6667,74.7452
151214,Faridkot,Punjab,30.7270,74.7314
151301,Bathinda,Punjab,30.0119,74.9691
151302,Bathinda,Punjab,29.9281,75.1137
151401,Bathinda,Punjab,30.0409,74.8251
151501,Mansa,Punjab,30.0219,75.3292
151502,Mansa,Punjab,29.9788,75.5630
151503,Mansa,Punjab,29.8261,75.4716
151504,Mansa,Punjab,30.1016,75.5349
151505,Mansa,Punjab,29.9216,75.3308
151506,Mansa,Punjab,30.1401,75.0419
151507,Mansa,Punjab,29.6429,75.2639
151508,Mansa,Punjab,30.0754,75.3451
151509,Bathinda,Punjab,30.0617,75.2401
151510,Mansa,Punjab,30.1451,75.4230
152001,Firozepur,Punjab,30.9275,74.6105
152002,Firozepur,Punjab,31.0052,74.5975
152003,Firozepur,Punjab,30.9916,74.6133
152004,Firozepur,Punjab,30.9275,74.6105
152005,Firozepur,Punjab,30.9228,74.6133
152020,Fazilka,Punjab,30.4525,74.0776
152021,Firozepur,Punjab,30.8266,74.5765
152022,Firozepur,Punjab,30.6863,74.3854
152023,Firozepur,Punjab,30.8432,74.3966
152024,Fazilka,Punjab,30.5673,74.2460
152025,Sri Muktsar Sahib,Punjab,30.4775,74.7318
152026,Sri Muktsar Sahib,Punjab,30.5286,74.5175
152028,Firozepur,Punjab,30.9323,74.9911
152031,Sri Muktsar Sahib,Punjab,30.4807,74.6680
152032,Sri Muktsar Sahib,Punjab,30.3678,74.4601
152033,Fazilka,Punjab,30.4599,74.2876
152101,Sri Muktsar Sahib,Punjab,30.2142,74.6590
152107,Sri Muktsar Sahib,Punjab,30.2328,74.4576
152112,Sri Muktsar Sahib,Punjab,30.1892,74.5053
152113,Sri Muktsar Sahib,Punjab,30.0665,74.6191
152114,Sri Muktsar Sahib,Punjab,30.0665,74.5449
152115,Sri Muktsar Sahib,Punjab,30.3636,74.6767
152116,Fazilka,Punjab,30.1000,74.1946
152117,Fazilka,Punjab,30.1576,74.3316
152118,Fazilka,Punjab,30.1551,74.2034
152121,Fazilka,Punjab,30.3215,74.0522
152122,Fazilka,Punjab,30.2451,74.1299
152123,Fazilka,Punjab,30.4037,74.0353
152124,Fazilka,Punjab,30.4037,74.5624
152128,Fazilka,Punjab,30.1417,74.0113
152132,Fazilka,Punjab,30.0449,73.9814
160001,Chandigarh,Chandigarh,30.7603,76.8025
160002,Chandigarh,Chandigarh,30.6921,76.7909
160003,Chandigarh,Chandigarh,30.6843,76.7466
160004,Chandigarh,Chandigarh,30.6473,76.7890
160005,Chandigarh,Chandigarh,30.9666,76.3715
160006,Chandigarh,Chandigarh,30.7420,76.7834
160009,Chandigarh,Chandigarh,30.7443,76.7950
160011,Chandigarh,Chandigarh,30.7567,76.7858
160012,Chandigarh,Chandigarh,30.7543,76.7835
160014,Chandigarh,Chandigarh,30.6921,76.6984
160015,Chandigarh,Chandigarh,30.7496,76.7749
160016,Chandigarh,Chandigarh,30.6921,76.6984
160017,Chandigarh,Chandigarh,30.7421,76.7834
160018,Chandigarh,Chandigarh,30.7372,76.7897
160019,Chandigarh,Chandigarh,30.7251,76.8043
160020,Chandigarh,Chandigarh,30.7421,76.7834
160022,Chandigarh,Chandigarh,30.7248,76.7698
160023,Chandigarh,Chandigarh,30.7396,76.7670
160025,Chandigarh,Chandigarh,,
160030,Chandigarh,Chandigarh,30.7259,76.7834
160036,Chandigarh,Chandigarh,30.7045,76.7264
160043,Chandigarh,Chandigarh,30.7421,76.7834
160047,Chandigarh,Chandigarh,30.6963,76.7690
160055,S.a.s Nagar,Punjab,30.7188,76.6984
160059,S.a.s Nagar,Punjab,30.7345,76.7862
160062,S.a.s Nagar,Punjab,30.6834,76.7421
160071,S.a.s Nagar,Punjab,,
160101,Chandigarh,Chandigarh,30.7028,76.7651
160102,Chandigarh,Chandigarh,30.6922,76.7540
160103,S.a.s Nagar,Punjab,30.6921,76.6984
160104,S.a.s Nagar,Punjab,30.6921,76.6984
171001,Shimla,Himachal Pradesh,31.1029,77.1730
171002,Shimla,Himachal Pradesh,31.0891,77.1784
171003,Shimla,Himachal Pradesh,31.0092,77.3271
171004,Shimla,Himachal Pradesh,31.1832,77.2816
171005,Shimla,Himachal Pradesh,31.2260,77.1790
171006,Shimla,Himachal Pradesh,31.1129,77.2620
171007,Shimla,Himachal Pradesh,31.1691,77.4060
171008,Shimla,Himachal Pradesh,31.1046,77.1093
171009,Shimla,Himachal Pradesh,31.0782,77.1845
171010,Shimla,Himachal Pradesh,31.0766,77.1394
171011,Shimla,Himachal Pradesh,31.0105,77.2960
171012,Shimla,Himachal Pradesh,31.1054,77.4003
171013,Shimla,Himachal Pradesh,31.2613,77.5273
171014,Shimla,Himachal Pradesh,31.1385,77.4030
171015,Shimla,Himachal Pradesh,31.1669,77.1746
171018,Shimla,Himachal Pradesh,31.2100,77.1691
171019,Shimla,Himachal Pradesh,31.1226,77.1297
171102,Solan,Himachal Pradesh,30.9045,77.0967
171103,Shimla,Himachal Pradesh,31.2102,77.4060
171201,Shimla,Himachal Pradesh,31.0650,77.4067
171202,Shimla,Himachal Pradesh,31.1172,77.4066
171203,Shimla,Himachal Pradesh,30.9791,77.2656
171204,Shimla,Himachal Pradesh,31.1174,77.1294
171205,Shimla,Himachal Pradesh,31.0257,77.1295
171206,Shimla,Himachal Pradesh,31.2103,77.1750
171207,Shimla,Himachal Pradesh,31.2120,77.4896
171208,Shimla,Himachal Pradesh,31.2122,77.4061
171209,Shimla,Himachal Pradesh,31.2108,77.1292
171210,Shimla,Himachal Pradesh,30.9186,77.6454
171211,Shimla,Himachal Pradesh,31.2150,77.4066
171212,Shimla,Himachal Pradesh,31.2103,77.4062
171213,Shimla,Himachal Pradesh,31.2526,77.4330
171214,Shimla,Himachal Pradesh,31.0627,77.1643
171215,Shimla,Himachal Pradesh,31.1089,77.6665
171216,Shimla,Himachal Pradesh,31.2156,77.4070
171217,Shimla,Himachal Pradesh,31.2103,77.4097
171218,Shimla,Himachal Pradesh,31.0238,77.1908
171219,Shimla,Himachal Pradesh,31.0413,77.1245
171220,Shimla,Himachal Pradesh,31.2105,77.4053
171221,Shimla,Himachal Pradesh,31.2107,77.4036
171222,Shimla,Himachal Pradesh,31.1559,77.3796
171223,Shimla,Himachal Pradesh,31.2087,77.7001
171224,Shimla,Himachal Pradesh,31.2853,77.6989
171225,Shimla,Himachal Pradesh,31.2530,77.6019
171226,Shimla,Himachal Pradesh,31.0297,77.4069
171301,Shimla,Himachal Pradesh,31.2458,77.1226
172001,Shimla,Himachal Pradesh,31.4733,77.7531
172002,Kullu,Himachal Pradesh,31.5819,77.6890
172021,Shimla,Himachal Pradesh,31.3093,77.5834
172022,Shimla,Himachal Pradesh,31.4149,77.6343
172023,Kullu,Himachal Pradesh,31.9579,77.1095
172024,Shimla,Himachal Pradesh,31.3183,77.4458
172025,Kullu,Himachal Pradesh,31.3859,77.4329
172026,Kullu,Himachal Pradesh,31.4927,77.3985
172027,Shimla,Himachal Pradesh,31.3183,77.3734
172028,Shimla,Himachal Pradesh,31.3367,77.5506
172029,Shimla,Himachal Pradesh,31.3183,77.4458
172030,Shimla,Himachal Pradesh,31.3183,77.4458
172031,Shimla,Himachal Pradesh,31.3183,77.4458
172032,Kullu,Himachal Pradesh,31.4427,77.4422
172033,Kullu,Himachal Pradesh,,
172034,Shimla,Himachal Pradesh,,
172101,Shimla,Himachal Pradesh,31.4715,77.6843
172102,Shimla,Himachal Pradesh,31.4793,77.7686
172103,Kinnaur,Himachal Pradesh,31.5552,77.9768
172104,Kinnaur,Himachal Pradesh,31.5377,78.0162
172105,Kinnaur,Himachal Pradesh,31.5131,78.2236
172106,Kinnaur,Himachal Pradesh,31.4255,78.2650
172107,Kinnaur,Himachal Pradesh,31.5365,78.2568
172108,Kinnaur,Himachal Pradesh,31.5461,78.2600
172109,Kinnaur,Himachal Pradesh,31.6008,78.4496
172110,Kinnaur,Himachal Pradesh,31.7020,78.4942
172111,Kinnaur,Himachal Pradesh,31.7784,78.5121
172112,Kinnaur,Himachal Pradesh,31.8567,78.5684
172113,Lahul and Spiti,Himachal Pradesh,32.6192,77.3784
172114,Lahul and Spiti,Himachal Pradesh,32.6192,77.3784
172115,Kinnaur,Himachal Pradesh,31.7065,78.1971
172116,Kinnaur,Himachal Pradesh,31.5805,78.3521
172117,Lahul and Spiti,Himachal Pradesh,32.6192,77.3784
172118,Kinnaur,Himachal Pradesh,31.6455,78.0539
172201,Shimla,Himachal Pradesh,31.4972,77.7080
173001,Sirmaur,Himachal Pradesh,30.5994,77.2955
173021,Sirmaur,Himachal Pradesh,30.5233,77.4034
173022,Sirmaur,Himachal Pradesh,30.6957,77.4257
173023,Sirmaur,Himachal Pradesh,30.6957,77.4257
173024,Sirmaur,Himachal Pradesh,30.8466,77.2446
173025,Sirmaur,Himachal Pradesh,30.4453,77.6021
173026,Sirmaur,Himachal Pradesh,30.6167,77.1835
173027,Sirmaur,Himachal Pradesh,30.8500,77.2994
173029,Sirmaur,Himachal Pradesh,30.6748,77.6021
173030,Sirmaur,Himachal Pradesh,30.5503,77.2666
173031,Sirmaur,Himachal Pradesh,30.7062,77.2964
173032,Sirmaur,Himachal Pradesh,30.8500,77.2994
173101,Sirmaur,Himachal Pradesh,30.8500,77.2994
173104,Sirmaur,Himachal Pradesh,30.7244,77.4257
173201,Solan,Himachal Pradesh,,
173202,Solan,Himachal Pradesh,30.9020,76.9941
173204,Solan,Himachal Pradesh,30.9037,76.9645
173205,Solan,Himachal Pradesh,30.9045,77.0967
173206,Solan,Himachal Pradesh,30.9045,77.0967
173207,Solan,Himachal Pradesh,30.9059,77.0967
173208,Solan,Himachal Pradesh,30.9045,77.0967
173209,Solan,Himachal Pradesh,30.9045,77.0967
173210,Solan,Himachal Pradesh,30.8782,77.0582
173211,Solan,Himachal Pradesh,30.9063,77.0806
173212,Solan,Himachal Pradesh,30.9045,77.0967
173213,Solan,Himachal Pradesh,30.9244,77.0967
173214,Solan,Himachal Pradesh,30.9167,77.1053
173215,Solan,Himachal Pradesh,30.9045,77.0967
173217,Solan,Himachal Pradesh,30.9625,77.1054
173218,Solan,Himachal Pradesh,30.9045,77.0967
173220,Solan,Himachal Pradesh,30.8759,77.0291
173221,Solan,Himachal Pradesh,30.9045,77.0967
173222,Solan,Himachal Pradesh,31.0547,77.0246
173223,Sirmaur,Himachal Pradesh,30.8500,77.2994
173225,Solan,Himachal Pradesh,30.9045,77.0967
173229,Solan,Himachal Pradesh,30.9045,77.0967
173230,Solan,Himachal Pradesh,30.8591,77.1686
173233,Solan,Himachal Pradesh,30.9045,77.0967
173234,Solan,Himachal Pradesh,30.9702,77.0998
173235,Solan,Himachal Pradesh,30.9045,77.0967
173236,Solan,Himachal Pradesh,30.9731,76.9672
174001,Bilaspur,Himachal Pradesh,31.3406,76.7762
174002,Bilaspur,Himachal Pradesh,31.1649,76.6541
174003,Bilaspur,Himachal Pradesh,31.4487,76.7516
174004,Bilaspur,Himachal Pradesh,31.3913,76.7495
174005,Bilaspur,Himachal Pradesh,31.3121,76.7613
174011,Bilaspur,Himachal Pradesh,31.2306,76.7177
174012,Bilaspur,Himachal Pradesh,31.3900,76.8403
174013,Bilaspur,Himachal Pradesh,31.4176,76.8054
174015,Bilaspur,Himachal Pradesh,31.2822,76.6702
174017,Bilaspur,Himachal Pradesh,31.3024,76.6443
174021,Bilaspur,Himachal Pradesh,31.4491,76.7047
174023,Bilaspur,Himachal Pradesh,31.5192,76.6318
174024,Bilaspur,Himachal Pradesh,31.3766,76.7207
